,URL,Exist
400,https://datausa.io/profile/geo/bodega-bay-ca,1
401,https://datausa.io/profile/geo/borrego-springs-ca,1
402,https://datausa.io/profile/geo/brawley-ca,1
403,https://datausa.io/profile/geo/bridgeport-ca,1
404,https://datausa.io/profile/geo/brooks-ca,1
405,https://datausa.io/profile/geo/burbank-ca,1
406,https://datausa.io/profile/geo/burney-ca,1
407,https://datausa.io/profile/geo/buttonwillow-ca,1
408,https://datausa.io/profile/geo/byron-ca,1
409,https://datausa.io/profile/geo/calistoga-ca,1
410,https://datausa.io/profile/geo/callahan-ca,1
411,https://datausa.io/profile/geo/camarillo-ca,1
412,https://datausa.io/profile/geo/camp-pendleton-ca,1
413,https://datausa.io/profile/geo/campo-ca,1
414,https://datausa.io/profile/geo/canby-ca,1
415,https://datausa.io/profile/geo/carlotta-ca,1
416,https://datausa.io/profile/geo/carlsbad-ca,1
417,https://datausa.io/profile/geo/carmel-valley-ca,1
418,https://datausa.io/profile/geo/cassel-ca,1
419,https://datausa.io/profile/geo/cedarville-ca,1
420,https://datausa.io/profile/geo/chester-ca,1
421,https://datausa.io/profile/geo/chico-ca,1
422,https://datausa.io/profile/geo/chino-ca,1
423,https://datausa.io/profile/geo/chula-vista-ca,1
424,https://datausa.io/profile/geo/clearlake-ca,1
425,https://datausa.io/profile/geo/cloverdale-ca,1
426,https://datausa.io/profile/geo/coalinga-ca,1
427,https://datausa.io/profile/geo/colfax-ca,1
428,https://datausa.io/profile/geo/colusa-ca,1
429,https://datausa.io/profile/geo/concord-ca,1
430,https://datausa.io/profile/geo/corcoran-ca,1
431,https://datausa.io/profile/geo/corona-ca,1
432,https://datausa.io/profile/geo/coronado-ca,1
433,https://datausa.io/profile/geo/costa-mesa-ca,1
434,https://datausa.io/profile/geo/covelo-ca,1
435,https://datausa.io/profile/geo/crescent-city-ca,1
436,https://datausa.io/profile/geo/culver-city-ca,1
437,https://datausa.io/profile/geo/daggett-ca,1
438,https://datausa.io/profile/geo/davis-ca,1
439,https://datausa.io/profile/geo/death-valley-ca,1
440,https://datausa.io/profile/geo/desert-center-ca,1
441,https://datausa.io/profile/geo/diamond-springs-ca,1
442,https://datausa.io/profile/geo/dobbins-ca,1
443,https://datausa.io/profile/geo/downieville-ca,1
444,https://datausa.io/profile/geo/doyle-ca,1
445,https://datausa.io/profile/geo/dunsmuir-ca,1
446,https://datausa.io/profile/geo/el-cajon-ca,1
447,https://datausa.io/profile/geo/el-centro-ca,1
448,https://datausa.io/profile/geo/el-toro-ca,1
449,https://datausa.io/profile/geo/elk-creek-ca,1
450,https://datausa.io/profile/geo/escondido-ca,1
451,https://datausa.io/profile/geo/etna-ca,1
452,https://datausa.io/profile/geo/eureka-ca,1
453,https://datausa.io/profile/geo/fairfield-ca,1
454,https://datausa.io/profile/geo/fish-camp-ca,1
455,https://datausa.io/profile/geo/five-points-ca,1
456,https://datausa.io/profile/geo/folsom-ca,1
457,https://datausa.io/profile/geo/forks-of-salmon-ca,1
458,https://datausa.io/profile/geo/fort-bidwell-ca,1
459,https://datausa.io/profile/geo/fort-bragg-ca,1
460,https://datausa.io/profile/geo/frazier-park-ca,1
461,https://datausa.io/profile/geo/fremont-ca,1
462,https://datausa.io/profile/geo/french-gulch-ca,1
463,https://datausa.io/profile/geo/fresno-ca,1
